group_code,food_group,cod_item,food_description
17,Sopas e caldos,7007701,CALDO DE PEIXE
17,Sopas e caldos,8504517,SOPA / CALDO DE MANDIOCA / MANDIOQUINHA / BATATA BAR
17,Sopas e caldos,8504503,SOPA / CREME DE ABOBORA
17,Sopas e caldos,8504522,SOPA / CREME DE ERVILHA
17,Sopas e caldos,8581301,SOPA INSTANTANEA
17,Sopas e caldos,8507301,CALDO VERDE
17,Sopas e caldos,8504509,SOPA DE FRANGO COM LEGUMES
17,Sopas e caldos,8504519,SOPA DE LEGUMES MACARRAO E CARNE
17,Sopas e caldos,8503202,CALDO DE CARNE
17,Sopas e caldos,8503203,CALDO DE FEIJAO
17,Sopas e caldos,8503204,CALDO DE MOCOTO
17,Sopas e caldos,8504507,SOPA DE FEIJAO COM MACARRAO
17,Sopas e caldos,8504521,SOPA DE TOMATE
17,Sopas e caldos,8504504,SOPA / CALDO DE CAMARAO
17,Sopas e caldos,8504510,SOPA DE FUBA
17,Sopas e caldos,8502401,TACACA
17,Sopas e caldos,8504511,SOPA DE FUBA COM COUVE / LEGUMES
17,Sopas e caldos,7007101,TUCUPI EM CALDO
17,Sopas e caldos,8579191,MISSOSHIRO
17,Sopas e caldos,8504515,SOPA DE ENTULHO
18,Suplementos,6906502,CONCENTRADO ALIMENTAR DIET SHAKE
18,Suplementos,6580001,SUPLEMENTO PROTEICO E OUTROS
18,Suplementos,6505102,"NUTREN, ENSURE, SUSTEN"
18,Suplementos,6906501,DIET SHAKE
18,Suplementos,6580101,"VITAMINAS, MINERAIS E OUTROS"
18,Suplementos,6505701,COMPLEMENTO ALIMENTAR DE QUALQUER SABOR
18,Suplementos,6906503,HERBALIFE
18,Suplementos,6505101,SUSTAGEM
19,Molhos e condimentos,7001501,MOSTARDA MOLHO
19,Molhos e condimentos,7004802,KETCHUP
19,Molhos e condimentos,7001001,CANELA
19,Molhos e condimentos,7003604,SHOYO
19,Molhos e condimentos,7006101,PIMENTA EM PO
19,Molhos e condimentos,7004803,CATCHUP
19,Molhos e condimentos,7004801,MOLHO DE TOMATE
19,Molhos e condimentos,7080301,MOLHO PARA SALADA
19,Molhos e condimentos,7080101,SAL
19,Molhos e condimentos,7080001,VINAGRE
19,Molhos e condimentos,7003901,MOLHO TARTARO
20,Preparações mistas,8579043,BATATA RECHEADA
20,Preparações mistas,8500802,SALADA DE MAIONESE
20,Preparações mistas,8504801,SALPICAO
20,Preparações mistas,8273902,CAFE COM FARINHA
20,Preparações mistas,8579192,MOUSSE DE CAMARAO
20,Preparações mistas,8580001,PRATO FEITO
20,Preparações mistas,8581101,CAFE COM BOLO/ BISCOITO/ BOLACHA
20,Preparações mistas,8581001,CAFE COM PAO
20,Preparações mistas,7007502,CREME DE QUEIJO
20,Preparações mistas,8580201,CUSCUZ DE ARROZ
20,Preparações mistas,8580101,MEXIDO
20,Preparações mistas,8507503,POLENTA COM CARNE MOIDA E TOMATE
20,Preparações mistas,8507502,ANGU COM CARNE MOIDA E TOMATE
20,Preparações mistas,8505701,"CARURU (QUIABO, AMENDOIM, CASTANHA DE CAJU, CAMARAO"
20,Preparações mistas,8581201,LEITE COM PAO OU BISCOITO/ BOLACHA
20,Preparações mistas,8510901,SALADA DE BACALHAU COM BATATAS
20,Preparações mistas,7702101,COZIDO
20,Preparações mistas,8579224,PIMENTAO RECHEADO
20,Preparações mistas,8579232,"SUFLE DE LEGUMES (CHUCHU, CENOURA, ALHO-PORO)"
20,Preparações mistas,8579047,BERINJELA / BERINGELA RECHEADA COM LEGUMES E QUEIJO
20,Preparações mistas,8579132,CREME DE ESPINAFRE
20,Preparações mistas,8579272,SUFLE DE FRANGO OU GALINHA
20,Preparações mistas,8507501,ANGU A BAIANA
20,Preparações mistas,8579042,BATATA COM MOLHO BRANCO E QUEIJO
20,Preparações mistas,8579048,BERINJELA / BERINGELA RECHEADA COM CARNE MOIDA
20,Preparações mistas,8579171,LEGUMES RECHEADOS COM CARNE
20,Preparações mistas,8510801,SALADA DE ATUM
20,Preparações mistas,8506901,SUFLE
20,Preparações mistas,8579269,SUFLE DE BACALHAU
20,Preparações mistas,8579202,PACOCA DE PINHAO
20,Preparações mistas,8510902,SALADA DE BATATA E ATUM
20,Preparações mistas,8582001,MAIONESE DE CAMARAO
